"Day","Shift","Run","AssayRow","AssayCol","A450","A650"
8,"Evening",14,"6","9",0.658,0.04
8,"Evening",14,"7","9",0.62,0.038
8,"Evening",14,"8","9",0.681,0.041
8,"Evening",14,"1","10",0.682,0.04
8,"Evening",14,"2","10",0.675,0.04
8,"Evening",14,"3","10",0.697,0.043
8,"Evening",14,"4","10",0.692,0.041
8,"Evening",14,"5","10",0.653,0.043
8,"Evening",14,"6","10",0.7,0.041
8,"Evening",14,"7","10",0.656,0.038
8,"Evening",14,"8","10",0.706,0.041
8,"Evening",14,"1","11",0.67,0.044
8,"Evening",14,"2","11",0.748,0.04
8,"Evening",14,"3","11",0.733,0.043
8,"Evening",14,"4","11",0.749,0.042
8,"Evening",14,"5","11",0.687,0.044
8,"Evening",14,"6","11",0.74,0.041
8,"Evening",14,"7","11",0.694,0.038
8,"Evening",14,"8","11",0.749,0.042
8,"Evening",14,"1","12",0.566,0.041
8,"Evening",14,"2","12",0.709,0.041
8,"Evening",14,"3","12",0.748,0.043
8,"Evening",14,"4","12",0.711,0.042
8,"Evening",14,"5","12",0.693,0.044
8,"Evening",14,"6","12",0.845,0.043
8,"Evening",14,"7","12",0.695,0.039
8,"Evening",14,"8","12",0.565,0.039
8,"Evening",15,"1","1",0.595,0.039
8,"Evening",15,"2","1",0.584,0.037
8,"Evening",15,"3","1",0.621,0.04
8,"Evening",15,"4","1",0.524,0.039
8,"Evening",15,"5","1",0.528,0.039
8,"Evening",15,"6","1",0.56,0.036
8,"Evening",15,"7","1",0.577,0.037
8,"Evening",15,"8","1",0.58,0.039
8,"Evening",15,"1","2",0.593,0.041
8,"Evening",15,"2","2",0.613,0.039
8,"Evening",15,"3","2",0.584,0.038
8,"Evening",15,"4","2",0.548,0.039
8,"Evening",15,"5","2",0.532,0.039
8,"Evening",15,"6","2",0.536,0.036
8,"Evening",15,"7","2",0.544,0.037
8,"Evening",15,"8","2",0.518,0.038
8,"Evening",15,"1","3",0.478,0.037
8,"Evening",15,"2","3",0.561,0.047
8,"Evening",15,"3","3",0.599,0.039
8,"Evening",15,"4","3",0.602,0.039
8,"Evening",15,"5","3",0.555,0.039
8,"Evening",15,"6","3",0.569,0.037
8,"Evening",15,"7","3",0.47,0.035
8,"Evening",15,"8","3",0.467,0.037
8,"Evening",15,"1","4",0.442,0.037
8,"Evening",15,"2","4",0.489,0.042
8,"Evening",15,"3","4",0.646,0.039
8,"Evening",15,"4","4",0.467,0.037
8,"Evening",15,"5","4",0.491,0.039
8,"Evening",15,"6","4",0.57,0.038
8,"Evening",15,"7","4",0.483,0.036
8,"Evening",15,"8","4",0.44,0.037
8,"Evening",15,"1","5",0.533,0.037
8,"Evening",15,"2","5",0.594,0.035
8,"Evening",15,"3","5",0.504,0.038
8,"Evening",15,"4","5",0.474,0.038
8,"Evening",15,"5","5",0.453,0.038
8,"Evening",15,"6","5",0.521,0.035
8,"Evening",15,"7","5",0.484,0.035
8,"Evening",15,"8","5",0.558,0.038
8,"Evening",15,"1","6",0.527,0.037
8,"Evening",15,"2","6",0.516,0.037
8,"Evening",15,"3","6",0.518,0.039
8,"Evening",15,"4","6",0.479,0.038
8,"Evening",15,"5","6",0.472,0.039
8,"Evening",15,"6","6",0.535,0.038
8,"Evening",15,"7","6",0.508,0.037
8,"Evening",15,"8","6",0.601,0.039
8,"Evening",15,"1","7",0.712,0.043
8,"Evening",15,"2","7",0.743,0.042
8,"Evening",15,"3","7",0.782,0.043
8,"Evening",15,"4","7",0.727,0.042
8,"Evening",15,"5","7",0.749,0.055
8,"Evening",15,"6","7",0.717,0.041
8,"Evening",15,"7","7",0.756,0.041
8,"Evening",15,"8","7",0.786,0.041
8,"Evening",15,"1","8",0.698,0.044
8,"Evening",15,"2","8",0.677,0.038
8,"Evening",15,"3","8",0.748,0.042
8,"Evening",15,"4","8",0.699,0.043
8,"Evening",15,"5","8",0.753,0.053
8,"Evening",15,"6","8",0.724,0.041
8,"Evening",15,"7","8",0.75,0.041
8,"Evening",15,"8","8",0.716,0.042
8,"Evening",15,"1","9",0.51,0.04
8,"Evening",15,"2","9",0.579,0.039
8,"Evening",15,"3","9",0.591,0.041
8,"Evening",15,"4","9",0.549,0.04
8,"Evening",15,"5","9",0.483,0.041
8,"Evening",15,"6","9",0.546,0.039
8,"Evening",15,"7","9",0.556,0.037
8,"Evening",15,"8","9",0.564,0.038
8,"Evening",15,"1","10",0.471,0.04
8,"Evening",15,"2","10",0.487,0.038
8,"Evening",15,"3","10",0.578,0.041
8,"Evening",15,"4","10",0.518,0.04
8,"Evening",15,"5","10",0.499,0.04
8,"Evening",15,"6","10",0.622,0.041
8,"Evening",15,"7","10",0.608,0.038
8,"Evening",15,"8","10",0.572,0.04
8,"Evening",15,"1","11",0.59,0.041
8,"Evening",15,"2","11",0.639,0.039
8,"Evening",15,"3","11",0.59,0.041
8,"Evening",15,"4","11",0.566,0.04
8,"Evening",15,"5","11",0.524,0.04
8,"Evening",15,"6","11",0.609,0.039
8,"Evening",15,"7","11",0.555,0.037
8,"Evening",15,"8","11",0.611,0.041
8,"Evening",15,"1","12",0.623,0.042
8,"Evening",15,"2","12",0.649,0.039
8,"Evening",15,"3","12",0.578,0.041
8,"Evening",15,"4","12",0.558,0.042
8,"Evening",15,"5","12",0.597,0.041
8,"Evening",15,"6","12",0.624,0.04
8,"Evening",15,"7","12",0.578,0.038
8,"Evening",15,"8","12",0.567,0.039
9,"Day",1,"1","1",0.449,0.037
9,"Day",1,"2","1",0.471,0.036
9,"Day",1,"3","1",0.48,0.036
9,"Day",1,"4","1",0.478,0.038
9,"Day",1,"5","1",0.512,0.038
9,"Day",1,"6","1",0.486,0.036
9,"Day",1,"7","1",0.546,0.037
9,"Day",1,"8","1",0.559,0.038
9,"Day",1,"1","2",0.419,0.037
9,"Day",1,"2","2",0.434,0.036
9,"Day",1,"3","2",0.458,0.036
9,"Day",1,"4","2",0.521,0.039
9,"Day",1,"5","2",0.478,0.037
9,"Day",1,"6","2",0.495,0.036
9,"Day",1,"7","2",0.5,0.036
9,"Day",1,"8","2",0.494,0.037
9,"Day",1,"1","3",0.413,0.035
9,"Day",1,"2","3",0.393,0.034
9,"Day",1,"3","3",0.427,0.035
9,"Day",1,"4","3",0.454,0.038
9,"Day",1,"5","3",0.532,0.038
9,"Day",1,"6","3",0.501,0.036
9,"Day",1,"7","3",0.456,0.035
9,"Day",1,"8","3",0.51,0.038
9,"Day",1,"1","4",0.448,0.036
9,"Day",1,"2","4",0.415,0.035
9,"Day",1,"3","4",0.484,0.038
9,"Day",1,"4","4",0.503,0.038
9,"Day",1,"5","4",0.51,0.038
9,"Day",1,"6","4",0.514,0.037
9,"Day",1,"7","4",0.539,0.037
9,"Day",1,"8","4",0.488,0.037
9,"Day",1,"1","5",0.419,0.035
9,"Day",1,"2","5",0.414,0.033
9,"Day",1,"3","5",0.466,0.037
9,"Day",1,"4","5",0.504,0.037
9,"Day",1,"5","5",0.492,0.039
9,"Day",1,"6","5",0.467,0.035
9,"Day",1,"7","5",0.479,0.035
9,"Day",1,"8","5",0.469,0.037
9,"Day",1,"1","6",0.476,0.037
9,"Day",1,"2","6",0.411,0.035
9,"Day",1,"3","6",0.468,0.038
9,"Day",1,"4","6",0.452,0.037
9,"Day",1,"5","6",0.477,0.038
9,"Day",1,"6","6",0.544,0.038
9,"Day",1,"7","6",0.459,0.036
9,"Day",1,"8","6",0.484,0.037
9,"Day",1,"1","7",0.491,0.038
9,"Day",1,"2","7",0.477,0.035
9,"Day",1,"3","7",0.514,0.038
9,"Day",1,"4","7",0.465,0.037
9,"Day",1,"5","7",0.497,0.039
9,"Day",1,"6","7",0.784,0.041
9,"Day",1,"7","7",0.5,0.036
9,"Day",1,"8","7",0.505,0.037
9,"Day",1,"1","8",0.417,0.036
9,"Day",1,"2","8",0.522,0.038
9,"Day",1,"3","8",0.543,0.039
9,"Day",1,"4","8",0.496,0.039
9,"Day",1,"5","8",0.492,0.039
9,"Day",1,"6","8",0.451,0.036
9,"Day",1,"7","8",0.476,0.035
9,"Day",1,"8","8",0.623,0.04
9,"Day",1,"1","9",0.472,0.04
9,"Day",1,"2","9",0.414,0.036
9,"Day",1,"3","9",0.509,0.04
9,"Day",1,"4","9",0.494,0.038
9,"Day",1,"5","9",0.495,0.04
9,"Day",1,"6","9",0.436,0.038
9,"Day",1,"7","9",0.454,0.036
9,"Day",1,"8","9",0.48,0.039
9,"Day",1,"1","10",0.457,0.038
9,"Day",1,"2","10",0.46,0.036
9,"Day",1,"3","10",0.467,0.039
9,"Day",1,"4","10",0.452,0.038
9,"Day",1,"5","10",0.408,0.039
9,"Day",1,"6","10",0.446,0.037
9,"Day",1,"7","10",0.438,0.036
9,"Day",1,"8","10",0.569,0.04
9,"Day",1,"1","11",0.459,0.039
9,"Day",1,"2","11",0.412,0.034
9,"Day",1,"3","11",0.43,0.038
9,"Day",1,"4","11",0.454,0.038
9,"Day",1,"5","11",0.429,0.04
9,"Day",1,"6","11",0.443,0.037
9,"Day",1,"7","11",0.488,0.035
9,"Day",1,"8","11",0.558,0.039
9,"Day",1,"1","12",0.415,0.038
9,"Day",1,"2","12",0.499,0.038
9,"Day",1,"3","12",0.481,0.038
9,"Day",1,"4","12",0.47,0.039
9,"Day",1,"5","12",0.463,0.04
9,"Day",1,"6","12",0.45,0.038
9,"Day",1,"7","12",0.457,0.035
9,"Day",1,"8","12",0.518,0.039
9,"Day",2,"1","1",0.468,0.038
9,"Day",2,"2","1",0.463,0.036
9,"Day",2,"3","1",0.475,0.037
9,"Day",2,"4","1",0.487,0.038
9,"Day",2,"5","1",0.511,0.039
9,"Day",2,"6","1",0.519,0.036
9,"Day",2,"7","1",0.537,0.036
9,"Day",2,"8","1",0.527,0.038
9,"Day",2,"1","2",0.448,0.037
9,"Day",2,"2","2",0.472,0.042
9,"Day",2,"3","2",0.453,0.036
9,"Day",2,"4","2",0.504,0.038
9,"Day",2,"5","2",0.472,0.037
9,"Day",2,"6","2",0.489,0.035
9,"Day",2,"7","2",0.483,0.035
9,"Day",2,"8","2",0.434,0.036
9,"Day",2,"1","3",0.446,0.036
9,"Day",2,"2","3",0.443,0.035
9,"Day",2,"3","3",0.423,0.036
9,"Day",2,"4","3",0.434,0.038
9,"Day",2,"5","3",0.46,0.039
9,"Day",2,"6","3",0.456,0.034
9,"Day",2,"7","3",0.441,0.034
9,"Day",2,"8","3",0.439,0.038
9,"Day",2,"1","4",0.449,0.038
9,"Day",2,"2","4",0.409,0.034
9,"Day",2,"3","4",0.501,0.038
9,"Day",2,"4","4",0.485,0.043
9,"Day",2,"5","4",0.472,0.037
9,"Day",2,"6","4",0.475,0.035
9,"Day",2,"7","4",0.477,0.035
9,"Day",2,"8","4",0.45,0.036
9,"Day",2,"1","5",0.421,0.037
9,"Day",2,"2","5",0.437,0.035
9,"Day",2,"3","5",0.44,0.037
9,"Day",2,"4","5",0.442,0.036
9,"Day",2,"5","5",0.482,0.037
9,"Day",2,"6","5",0.452,0.035
9,"Day",2,"7","5",0.424,0.035
9,"Day",2,"8","5",0.401,0.035
9,"Day",2,"1","6",0.454,0.039
9,"Day",2,"2","6",0.428,0.036
9,"Day",2,"3","6",0.474,0.037
9,"Day",2,"4","6",0.427,0.038
9,"Day",2,"5","6",0.47,0.037
9,"Day",2,"6","6",0.5,0.037
9,"Day",2,"7","6",0.456,0.036
9,"Day",2,"8","6",0.426,0.037
9,"Day",2,"1","7",0.441,0.038
9,"Day",2,"2","7",0.419,0.033
9,"Day",2,"3","7",0.482,0.038
9,"Day",2,"4","7",0.461,0.037
9,"Day",2,"5","7",0.446,0.04
9,"Day",2,"6","7",0.425,0.037
9,"Day",2,"7","7",0.396,0.035
9,"Day",2,"8","7",0.411,0.036
9,"Day",2,"1","8",0.438,0.037
9,"Day",2,"2","8",0.464,0.037
9,"Day",2,"3","8",0.453,0.038
9,"Day",2,"4","8",0.47,0.039
9,"Day",2,"5","8",0.46,0.038
9,"Day",2,"6","8",0.464,0.036
9,"Day",2,"7","8",0.458,0.035
9,"Day",2,"8","8",0.493,0.039
9,"Day",2,"1","9",0.457,0.04
9,"Day",2,"2","9",0.424,0.036
9,"Day",2,"3","9",0.453,0.038
9,"Day",2,"4","9",0.45,0.038
9,"Day",2,"5","9",0.438,0.039
9,"Day",2,"6","9",0.431,0.035
9,"Day",2,"7","9",0.419,0.035
9,"Day",2,"8","9",0.393,0.037
9,"Day",2,"1","10",0.428,0.035
9,"Day",2,"2","10",0.451,0.035
9,"Day",2,"3","10",0.44,0.042
9,"Day",2,"4","10",0.398,0.037
9,"Day",2,"5","10",0.394,0.039
9,"Day",2,"6","10",0.397,0.037
9,"Day",2,"7","10",0.454,0.037
9,"Day",2,"8","10",0.474,0.039
9,"Day",2,"1","11",0.458,0.039
9,"Day",2,"2","11",0.384,0.033
9,"Day",2,"3","11",0.408,0.038
9,"Day",2,"4","11",0.414,0.036
9,"Day",2,"5","11",0.401,0.039
9,"Day",2,"6","11",0.418,0.036
9,"Day",2,"7","11",0.432,0.035
9,"Day",2,"8","11",0.416,0.037
9,"Day",2,"1","12",0.421,0.038
9,"Day",2,"2","12",0.453,0.036
9,"Day",2,"3","12",0.443,0.038
9,"Day",2,"4","12",0.416,0.037
9,"Day",2,"5","12",0.417,0.039
9,"Day",2,"6","12",0.414,0.036
9,"Day",2,"7","12",0.423,0.035
9,"Day",2,"8","12",0.431,0.038
9,"Day",3,"1","1",0.487,0.038
9,"Day",3,"2","1",0.559,0.038
9,"Day",3,"3","1",0.498,0.038
9,"Day",3,"4","1",0.503,0.038
9,"Day",3,"5","1",0.497,0.039
9,"Day",3,"6","1",0.518,0.037
9,"Day",3,"7","1",0.552,0.036
9,"Day",3,"8","1",0.617,0.04
9,"Day",3,"1","2",0.474,0.037
9,"Day",3,"2","2",0.542,0.037
9,"Day",3,"3","2",0.463,0.038
9,"Day",3,"4","2",0.508,0.039
9,"Day",3,"5","2",0.522,0.038
9,"Day",3,"6","2",0.499,0.037
9,"Day",3,"7","2",0.524,0.036
9,"Day",3,"8","2",0.565,0.04
9,"Day",3,"1","3",0.56,0.039
9,"Day",3,"2","3",0.609,0.037
9,"Day",3,"3","3",0.547,0.038
9,"Day",3,"4","3",0.527,0.041
9,"Day",3,"5","3",0.515,0.04
9,"Day",3,"6","3",0.576,0.039
9,"Day",3,"7","3",0.594,0.037
9,"Day",3,"8","3",0.672,0.041
9,"Day",3,"1","4",0.53,0.038
9,"Day",3,"2","4",0.553,0.037
9,"Day",3,"3","4",0.521,0.039
9,"Day",3,"4","4",0.524,0.039
9,"Day",3,"5","4",0.611,0.044
9,"Day",3,"6","4",0.573,0.037
9,"Day",3,"7","4",0.569,0.04
9,"Day",3,"8","4",0.714,0.044
9,"Day",3,"1","5",0.563,0.038
9,"Day",3,"2","5",0.666,0.04
9,"Day",3,"3","5",0.582,0.039
9,"Day",3,"4","5",0.613,0.043
9,"Day",3,"5","5",0.62,0.038
9,"Day",3,"6","5",0.642,0.038
9,"Day",3,"7","5",0.582,0.035
9,"Day",3,"8","5",0.604,0.039
9,"Day",3,"1","6",0.549,0.038
9,"Day",3,"2","6",0.573,0.039
9,"Day",3,"3","6",0.524,0.044
9,"Day",3,"4","6",0.543,0.04
9,"Day",3,"5","6",0.632,0.047
9,"Day",3,"6","6",0.645,0.041
9,"Day",3,"7","6",0.592,0.04
9,"Day",3,"8","6",0.682,0.041
9,"Day",3,"1","7",0.531,0.039
9,"Day",3,"2","7",0.649,0.039
9,"Day",3,"3","7",0.605,0.041
9,"Day",3,"4","7",0.644,0.042
9,"Day",3,"5","7",0.65,0.041
9,"Day",3,"6","7",0.634,0.04
9,"Day",3,"7","7",0.595,0.039
9,"Day",3,"8","7",0.696,0.041
9,"Day",3,"1","8",0.569,0.04
9,"Day",3,"2","8",0.529,0.039
9,"Day",3,"3","8",0.589,0.04
9,"Day",3,"4","8",0.587,0.038
9,"Day",3,"5","8",0.695,0.04
9,"Day",3,"6","8",0.604,0.038
9,"Day",3,"7","8",0.578,0.037
9,"Day",3,"8","8",0.648,0.04
9,"Day",3,"1","9",0.566,0.042
9,"Day",3,"2","9",0.61,0.04
9,"Day",3,"3","9",0.62,0.042
9,"Day",3,"4","9",0.565,0.041
9,"Day",3,"5","9",0.528,0.044
9,"Day",3,"6","9",0.625,0.039
9,"Day",3,"7","9",0.692,0.038
9,"Day",3,"8","9",0.717,0.043
9,"Day",3,"1","10",0.49,0.041
9,"Day",3,"2","10",0.507,0.04
9,"Day",3,"3","10",0.568,0.043
9,"Day",3,"4","10",0.518,0.041
9,"Day",3,"5","10",0.565,0.043
9,"Day",3,"6","10",0.644,0.044
9,"Day",3,"7","10",0.677,0.04
9,"Day",3,"8","10",0.685,0.044
9,"Day",3,"1","11",0.526,0.04
9,"Day",3,"2","11",0.6,0.039
9,"Day",3,"3","11",0.606,0.043
9,"Day",3,"4","11",0.556,0.041
9,"Day",3,"5","11",0.576,0.042
9,"Day",3,"6","11",0.63,0.04
9,"Day",3,"7","11",0.624,0.038
9,"Day",3,"8","11",0.687,0.042
9,"Day",3,"1","12",0.552,0.041
9,"Day",3,"2","12",0.582,0.041
9,"Day",3,"3","12",0.616,0.041
9,"Day",3,"4","12",0.621,0.042
9,"Day",3,"5","12",0.609,0.042
9,"Day",3,"6","12",0.615,0.039
9,"Day",3,"7","12",0.556,0.037
9,"Day",3,"8","12",0.557,0.039
9,"Day",4,"1","1",0.466,0.039
9,"Day",4,"2","1",0.514,0.037
9,"Day",4,"3","1",0.494,0.038
9,"Day",4,"4","1",0.429,0.036
9,"Day",4,"5","1",0.41,0.037
9,"Day",4,"6","1",0.475,0.034
9,"Day",4,"7","1",0.466,0.036
9,"Day",4,"8","1",0.502,0.038
9,"Day",4,"1","2",0.471,0.039
9,"Day",4,"2","2",0.457,0.037
9,"Day",4,"3","2",0.484,0.037
9,"Day",4,"4","2",0.433,0.038
9,"Day",4,"5","2",0.45,0.038
9,"Day",4,"6","2",0.444,0.034
9,"Day",4,"7","2",0.469,0.035
9,"Day",4,"8","2",0.476,0.036
9,"Day",4,"1","3",0.454,0.038
9,"Day",4,"2","3",0.556,0.036
9,"Day",4,"3","3",0.537,0.039
9,"Day",4,"4","3",0.461,0.038
9,"Day",4,"5","3",0.452,0.039
9,"Day",4,"6","3",0.474,0.037
9,"Day",4,"7","3",0.485,0.036
9,"Day",4,"8","3",0.613,0.04
9,"Day",4,"1","4",0.486,0.039
9,"Day",4,"2","4",0.466,0.037
9,"Day",4,"3","4",0.508,0.038
9,"Day",4,"4","4",0.431,0.035
9,"Day",4,"5","4",0.421,0.036
9,"Day",4,"6","4",0.472,0.036
9,"Day",4,"7","4",0.507,0.037
9,"Day",4,"8","4",0.5,0.038
9,"Day",4,"1","5",0.448,0.037
9,"Day",4,"2","5",0.56,0.038
9,"Day",4,"3","5",0.502,0.039
9,"Day",4,"4","5",0.464,0.038
9,"Day",4,"5","5",0.432,0.037
9,"Day",4,"6","5",0.475,0.037
9,"Day",4,"7","5",0.466,0.036
9,"Day",4,"8","5",0.54,0.038
9,"Day",4,"1","6",0.487,0.037
9,"Day",4,"2","6",0.483,0.038
9,"Day",4,"3","6",0.49,0.037
9,"Day",4,"4","6",0.395,0.036
9,"Day",4,"5","6",0.445,0.038
9,"Day",4,"6","6",0.575,0.039
9,"Day",4,"7","6",0.504,0.037
9,"Day",4,"8","6",0.514,0.038
9,"Day",4,"1","7",0.548,0.04
9,"Day",4,"2","7",0.469,0.037
9,"Day",4,"3","7",0.504,0.039
9,"Day",4,"4","7",0.427,0.037
9,"Day",4,"5","7",0.46,0.038
9,"Day",4,"6","7",0.473,0.038
9,"Day",4,"7","7",0.482,0.037
9,"Day",4,"8","7",0.492,0.038
9,"Day",4,"1","8",0.794,0.043
9,"Day",4,"2","8",0.46,0.036
9,"Day",4,"3","8",0.519,0.04
9,"Day",4,"4","8",0.46,0.038
9,"Day",4,"5","8",0.445,0.038
9,"Day",4,"6","8",0.383,0.035
9,"Day",4,"7","8",0.419,0.036
9,"Day",4,"8","8",0.501,0.038
9,"Day",4,"1","9",0.509,0.04
9,"Day",4,"2","9",0.451,0.037
9,"Day",4,"3","9",0.51,0.04
9,"Day",4,"4","9",0.428,0.038
9,"Day",4,"5","9",0.43,0.038
9,"Day",4,"6","9",0.477,0.038
9,"Day",4,"7","9",0.401,0.035
9,"Day",4,"8","9",0.523,0.039
9,"Day",4,"1","10",0.503,0.038
9,"Day",4,"2","10",0.43,0.037
9,"Day",4,"3","10",0.428,0.038
9,"Day",4,"4","10",0.505,0.04
9,"Day",4,"5","10",0.443,0.039
9,"Day",4,"6","10",0.45,0.038
9,"Day",4,"7","10",0.45,0.036
9,"Day",4,"8","10",0.525,0.039
9,"Day",4,"1","11",0.556,0.04
9,"Day",4,"2","11",0.5,0.036
9,"Day",4,"3","11",0.509,0.04
9,"Day",4,"4","11",0.448,0.039
9,"Day",4,"5","11",0.473,0.04
9,"Day",4,"6","11",0.535,0.039
9,"Day",4,"7","11",0.503,0.037
9,"Day",4,"8","11",0.558,0.039
9,"Day",4,"1","12",0.512,0.041
9,"Day",4,"2","12",0.527,0.037
9,"Day",4,"3","12",0.511,0.039
9,"Day",4,"4","12",0.552,0.04
9,"Day",4,"5","12",0.489,0.04
9,"Day",4,"6","12",0.494,0.039
9,"Day",4,"7","12",0.5,0.038
9,"Day",4,"8","12",0.463,0.038
9,"Day",5,"1","1",0.622,0.039
9,"Day",5,"2","1",0.534,0.035
9,"Day",5,"3","1",0.626,0.039
9,"Day",5,"4","1",0.593,0.04
9,"Day",5,"5","1",0.645,0.04
9,"Day",5,"6","1",0.673,0.038
9,"Day",5,"7","1",0.721,0.039
9,"Day",5,"8","1",0.692,0.04
9,"Day",5,"1","2",0.605,0.038
9,"Day",5,"2","2",0.61,0.037
9,"Day",5,"3","2",0.641,0.04
9,"Day",5,"4","2",0.706,0.042
9,"Day",5,"5","2",0.68,0.041
9,"Day",5,"6","2",0.65,0.039
9,"Day",5,"7","2",0.645,0.039
9,"Day",5,"8","2",0.61,0.039
9,"Day",5,"1","3",0.614,0.039
9,"Day",5,"2","3",0.583,0.037
9,"Day",5,"3","3",0.587,0.038
9,"Day",5,"4","3",0.568,0.037
9,"Day",5,"5","3",0.634,0.039
9,"Day",5,"6","3",0.654,0.038
9,"Day",5,"7","3",0.625,0.038
9,"Day",5,"8","3",0.594,0.039
9,"Day",5,"1","4",0.603,0.039
9,"Day",5,"2","4",0.625,0.038
9,"Day",5,"3","4",0.637,0.038
9,"Day",5,"4","4",0.684,0.041
9,"Day",5,"5","4",0.661,0.04
9,"Day",5,"6","4",0.651,0.038
9,"Day",5,"7","4",0.59,0.038
9,"Day",5,"8","4",0.589,0.039
9,"Day",5,"1","5",0.648,0.04
9,"Day",5,"2","5",0.605,0.037
9,"Day",5,"3","5",0.639,0.04
9,"Day",5,"4","5",0.603,0.039
9,"Day",5,"5","5",0.644,0.04
9,"Day",5,"6","5",0.63,0.037
9,"Day",5,"7","5",0.624,0.037
9,"Day",5,"8","5",0.578,0.037
9,"Day",5,"1","6",0.639,0.04
9,"Day",5,"2","6",0.638,0.038
9,"Day",5,"3","6",0.644,0.039
9,"Day",5,"4","6",0.671,0.041
9,"Day",5,"5","6",0.679,0.04
9,"Day",5,"6","6",0.702,0.039
9,"Day",5,"7","6",0.641,0.04
9,"Day",5,"8","6",0.581,0.038
9,"Day",5,"1","7",0.655,0.041
9,"Day",5,"2","7",0.673,0.038
9,"Day",5,"3","7",0.698,0.041
9,"Day",5,"4","7",0.658,0.04
9,"Day",5,"5","7",0.695,0.041
9,"Day",5,"6","7",0.679,0.039
9,"Day",5,"7","7",0.596,0.038
9,"Day",5,"8","7",0.596,0.039
9,"Day",5,"1","8",0.663,0.042
9,"Day",5,"2","8",0.683,0.04
9,"Day",5,"3","8",0.623,0.041
9,"Day",5,"4","8",0.675,0.042
9,"Day",5,"5","8",0.7,0.042
9,"Day",5,"6","8",0.664,0.038
9,"Day",5,"7","8",0.61,0.038
9,"Day",5,"8","8",0.602,0.039
9,"Day",5,"1","9",0.653,0.042
9,"Day",5,"2","9",0.622,0.039
9,"Day",5,"3","9",0.697,0.042
9,"Day",5,"4","9",0.637,0.041
9,"Day",5,"5","9",0.647,0.042
9,"Day",5,"6","9",0.632,0.039
9,"Day",5,"7","9",0.578,0.036
9,"Day",5,"8","9",0.542,0.038
9,"Day",5,"1","10",0.656,0.04
9,"Day",5,"2","10",0.651,0.039
9,"Day",5,"3","10",0.618,0.041
9,"Day",5,"4","10",0.625,0.042
9,"Day",5,"5","10",0.655,0.042
9,"Day",5,"6","10",0.61,0.04
9,"Day",5,"7","10",0.602,0.037
9,"Day",5,"8","10",0.595,0.04
9,"Day",5,"1","11",0.652,0.042
9,"Day",5,"2","11",0.64,0.037
9,"Day",5,"3","11",0.684,0.042
9,"Day",5,"4","11",0.628,0.04
9,"Day",5,"5","11",0.619,0.041
9,"Day",5,"6","11",0.657,0.04
9,"Day",5,"7","11",0.579,0.037
9,"Day",5,"8","11",0.583,0.04
9,"Day",5,"1","12",0.594,0.042
9,"Day",5,"2","12",0.678,0.039
9,"Day",5,"3","12",0.617,0.041
9,"Day",5,"4","12",0.662,0.042
9,"Day",5,"5","12",0.674,0.042
9,"Day",5,"6","12",0.624,0.039
9,"Day",5,"7","12",0.601,0.038
9,"Day",5,"8","12",0.61,0.04
9,"Day",6,"1","1",0.495,0.038
9,"Day",6,"2","1",0.511,0.035
9,"Day",6,"3","1",0.487,0.037
9,"Day",6,"4","1",0.525,0.037
9,"Day",6,"5","1",0.539,0.038
9,"Day",6,"6","1",0.544,0.037
9,"Day",6,"7","1",0.579,0.037
9,"Day",6,"8","1",0.517,0.037
9,"Day",6,"1","2",0.538,0.039
9,"Day",6,"2","2",0.492,0.036
9,"Day",6,"3","2",0.5,0.037
9,"Day",6,"4","2",0.509,0.038
9,"Day",6,"5","2",0.504,0.037
9,"Day",6,"6","2",0.508,0.035
9,"Day",6,"7","2",0.525,0.036
9,"Day",6,"8","2",0.488,0.038
9,"Day",6,"1","3",0.483,0.037
9,"Day",6,"2","3",0.484,0.035
9,"Day",6,"3","3",0.506,0.036
9,"Day",6,"4","3",0.476,0.037
9,"Day",6,"5","3",0.477,0.037
9,"Day",6,"6","3",0.545,0.037
9,"Day",6,"7","3",0.515,0.035
9,"Day",6,"8","3",0.517,0.038
9,"Day",6,"1","4",0.52,0.039
9,"Day",6,"2","4",0.515,0.036
9,"Day",6,"3","4",0.505,0.037
9,"Day",6,"4","4",0.497,0.038
9,"Day",6,"5","4",0.508,0.037
9,"Day",6,"6","4",0.505,0.036
9,"Day",6,"7","4",0.53,0.037
9,"Day",6,"8","4",0.526,0.039
9,"Day",6,"1","5",0.486,0.037
9,"Day",6,"2","5",0.497,0.034
9,"Day",6,"3","5",0.495,0.036
9,"Day",6,"4","5",0.491,0.036
9,"Day",6,"5","5",0.479,0.035
9,"Day",6,"6","5",0.521,0.035
9,"Day",6,"7","5",0.482,0.035
9,"Day",6,"8","5",0.466,0.036
9,"Day",6,"1","6",0.537,0.038
9,"Day",6,"2","6",0.463,0.036
9,"Day",6,"3","6",0.487,0.035
9,"Day",6,"4","6",0.492,0.037
9,"Day",6,"5","6",0.454,0.037
9,"Day",6,"6","6",0.517,0.034
9,"Day",6,"7","6",0.489,0.036
9,"Day",6,"8","6",0.484,0.038
9,"Day",6,"1","7",0.549,0.039
9,"Day",6,"2","7",0.513,0.037
9,"Day",6,"3","7",0.439,0.037
9,"Day",6,"4","7",0.466,0.037
9,"Day",6,"5","7",0.53,0.039
9,"Day",6,"6","7",0.499,0.038
9,"Day",6,"7","7",0.536,0.038
9,"Day",6,"8","7",0.565,0.037
